id	name	artist	genres	followers	artist popularity	markets	album	release date	album popularity	duration	explicit	popularity
0Qyv2wzvzjpkCx4aYoOBIM	Rock and a Hard Place	Bailey Zimmerman	contemporary country	251037	72	128	Pop - Best of 2022	2022-11-04	2	207540	False	0
4E0GM7Q03bDCI8zMOPb6GY	Carretera y manta	Pablo Alborán	latin arena pop,latin pop,spanish pop	4640580	73	181	Èxitos España 2022	2022-10-28	22	163244	False	7
1ae1wlJ91UKoJD0j0eTlUQ	Castillos de arena	Pablo Alborán	latin arena pop,latin pop,spanish pop	4640580	73	181	Èxitos España 2022	2022-10-28	22	252221	False	5
0dRNePnIimIcGlh2riRnk0	Christmas Time	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	95	Santa Baby - Christmas 2022	2022-11-08	2	243057	False	0
3U3NjjCDc5a0PlAWR8xFoh	Rock and a Hard Place	Bailey Zimmerman	contemporary country	251037	72	132	All Out 2022	2022-11-04	5	207540	False	0
5CbF4EfmLFcCyTn2w9KAjN	American Spirit	Thomas Rhett	contemporary country,country,country road	4265987	72	182	Veterans Day Country 2022	2022-11-04	2	218866	False	0
4Hzzll0a2YAROfnHE5g5Nc	Rock and a Hard Place	Bailey Zimmerman	contemporary country	251037	72	182	Country - Best of 2022	2022-11-04	2	207540	False	1
33e7auOOwGy9YQlBXf35cX	Nunca Dudes En Llamarme	La Arrolladora Banda El Limón De Rene Camacho,Alejandro Fernández	banda,mariachi,rock en espanol,ranchera,latin pop,mexican pop,latin arena pop,musica mexicana	5419728,6158663	73,75	180	Radio Éxitos 2022 "El Disco Del Año"	2022-11-04	1	204173	False	0
0V1XwiPONR2C9Te60xwHai	¿En Dónde Estabas?	Los Tigres Del Norte	norteno	4031545	74	180	Radio Éxitos 2022 "El Disco Del Año"	2022-11-04	1	178893	False	0
597MAJaUCa6BBHr2D026XR	In the Stars	Benson Boone	pop	457201	71	133	Hits of 2022	2022-11-04	5	216410	False	0
1sOxtAgKAJWApeJeGrwwuk	In the Stars	Benson Boone	pop	457201	71	181	Pop 2022	2022-11-04	6	216410	False	1
48sd19xMrL6uwucbIWzRAI	GHOST TOWN	Benson Boone	pop	457201	71	134	FALL HITS 2022	2022-10-28	16	193733	False	0
6ZPqQfpYq7IlLkFoBHBU3F	NIGHTS LIKE THESE	Benson Boone	pop	457201	71	134	hits 2022	2022-10-28	18	172514	False	1
0JcC3HjUmvpY3wjsMyVOCt	GHOST TOWN	Benson Boone	pop	457201	71	132	All Out 2022	2022-11-04	5	193733	False	0
5nYBJC7qQoDX2Rm5YNbVI8	In the Stars	Benson Boone	pop	457201	71	128	My Faves 2022	2022-11-04	1	216410	False	0
5gjDaLGvt3tRq0z8m57kGr	All That Really Matters	ILLENIUM,Teddy Swims	pop dance,pop,tropical house,melodic dubstep,edm	1307110,578763	71,66	134	hits 2022	2022-10-28	18	244235	False	1
4ftGCPYusTnAJCmWuv30qm	Talk Is Overrated	Jeremy Zucker,blackbear	pop,electropop,pop rap	2054013,4797255	72,78	12	2022欧美男声新势力	2022-11-10	0	189800	True	0
1VkJW7Tu17tMd2DAkeN93i	All That Really Matters	ILLENIUM,Teddy Swims	pop dance,pop,tropical house,melodic dubstep,edm	1307110,578763	71,66	132	All Out 2022	2022-11-04	5	244235	False	0
0cJ90BsOjyNRu4bE9gaBR3	All That Really Matters	ILLENIUM,Teddy Swims	pop dance,pop,tropical house,melodic dubstep,edm	1307110,578763	71,66	182	Dance - Best of 2022	2022-11-04	1	244235	False	0
3hii9Hv3WAWBInQ9VzMQnG	Everything Matters	AURORA,Pomme	nouvelle chanson francaise,french pop,art pop,norwegian pop	2560580,493002	73,60	12	2022欧美清新小女声	2022-11-09	0	213906	False	0
6w3xF9M394ZRGBKMBvYlBs	die first	Nessa Barrett	pop,alt z,social media pop	897750	72	132	All Out 2022	2022-11-04	5	177108	False	0
69ohBPVBr2Wdl1lPmdTgVb	die first	Nessa Barrett	pop,alt z,social media pop	897750	72	128	Pop - Best of 2022	2022-11-04	2	177108	False	0
7yA6fj4pShPG9y1uctG5ok	Cure For Me	AURORA	art pop,norwegian pop	2560580	73	12	2022欧美清新小女声	2022-11-09	0	201640	False	0
4ieu4is5ap20xLLU9etdEX	Pacify Her (Sped up Version)	sped up nightcore	nightcore	36802	72	182	TikTok Viral Hits November 2022	2022-11-04	12	183950	False	4
3FwUuDOpEfywqPRHYKam52	All That Really Matters	ILLENIUM,Teddy Swims	pop dance,pop,tropical house,melodic dubstep,edm	1307110,578763	71,66	128	Pop - Best of 2022	2022-11-04	2	244235	False	0
0L0NDtHGYjkNFQSDo05taJ	die first	Nessa Barrett	pop,alt z,social media pop	897750	72	179	Alternative - Best of 2022	2022-11-04	1	177108	False	0
1zyPWnIWwLydSsw4OsYPib	Where We Started	Thomas Rhett,Katy Perry	pop,contemporary country,country,country road,dance pop	4265987,23289513	72,83	182	Songs With Friends: Duets & More 2022	2022-11-04	5	182026	False	1
2H7Kvx3bcGxSsdg18payOH	die first	Nessa Barrett	pop,alt z,social media pop	897750	72	182	TikTok Viral Hits November 2022	2022-11-04	12	177108	False	0
4fG91H5pQHdqY0yFZ9sZqG	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	95	Hits Noël 2022	2022-10-27	5	157800	False	0
4hnPWur4wSn1DBg3vSplKl	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	95	Kerst Pop 2022	2022-10-30	15	157800	False	0
2SW1sXt6kQSGpGySiwA6wP	The Box (Sped Up Version)	sped up nightcore	nightcore	36802	72	182	TikTok Viral Hits November 2022	2022-11-04	12	163995	True	3
5DlKUR8yqLL0HZ3tPW3ZzG	Here This Christmas	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Hits Noel 2022	2022-10-27	20	178311	False	0
0GQWa2gAKW77BaO6UBRXiP	Shivering	ILLENIUM,Spiritbox	pop dance,canadian metalcore,pop,tropical house,melodic dubstep,edm	1307110,324986	71,58	181	Unstoppable - 2022 Rocks	2022-11-04	3	300916	False	0
5PWRt3oqhaNDO0hNyEH06I	die first (sped up version) - Remix	Nessa Barrett	pop,alt z,social media pop	897750	72	182	TikTok Viral Hits November 2022	2022-11-04	12	144875	False	1
2kXNkHRUk4DcaIRMH0LYan	Here This Christmas	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Hits Noël 2022	2022-10-27	5	178311	False	0
4tzcoFdD9LfI4bqAvqnMJp	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	95	Hits Noel 2022	2022-10-27	20	157800	False	2
79mKS5a8oLxWwFe8C3EXQM	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	95	Christmas 2022	2022-11-01	11	157800	False	1
0bDwi2gXHMpfPej4mcqbIm	Unholy	KISS	glam rock,rock,metal,album rock,hard rock	7769877	71	94	Halloween Hits 2022	2022-10-28	33	222360	False	4
78UHmEt4jnOGrsi0QchqTc	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	92	Christmas Greatest Hits 2022	2022-11-02	11	157800	False	0
1PrxyKwgzayK60NWOl1PEN	'Til You Can't	Cody Johnson	texas country,contemporary country,country,country road	734039	71	134	hits 2022	2022-10-28	18	224213	False	2
5gMd2BPaQ2d4DMI7gQS8fh	Let It Snow	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Hits Noël 2022	2022-10-27	5	133973	False	0
1rETlTLhh5NpmDd1o3Au5g	Let It Snow	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Hits Noel 2022	2022-10-27	20	133973	False	1
0pqwthfPybAEfGrarDl3ey	Records	Weezer	rock,alternative rock,permanent wave,modern power pop,modern rock	2918358	72	181	Unstoppable - 2022 Rocks	2022-11-04	3	208920	False	0
6SjizvI0Eaf8sUiBC9RuyB	Die A Happy Man - The Remix	Thomas Rhett,Tori Kelly	pop,contemporary country,country,country road,dance pop	4265987,2063082	72,65	182	Songs With Friends: Duets & More 2022	2022-11-04	5	212013	False	0
1Mt3kL8r7lwa8ZaBA0Gk9p	Feliz Navidad	Gwen Stefani,Mon Laferte	pop,latin alternative,post-teen pop,dance pop	5610323,4946527	71,71	95	Kerst Pop 2022	2022-10-30	15	162680	False	0
35luOIkQQmAZiAG6gQhxDW	Santa Baby	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Weihnachten 2022	2022-11-08	2	172706	False	0
1sDxPI2MsDljgdbyHtrykN	Let It Snow	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Christmas 2022	2022-11-01	11	133973	False	1
1ASAihHL5iP6fNAvgfvdYr	Santa Baby	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Christmas 2022	2022-11-01	11	172706	False	3
6iQPG5zsgQ6XnDeHrk5O5i	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	95	Santa Baby - Christmas 2022	2022-11-08	2	157800	False	0
3hW2J3RYqwKT6MseDS96FS	Half Of Me	Thomas Rhett,Riley Green	contemporary country,country,country road	4265987,483285	72,66	182	Songs With Friends: Duets & More 2022	2022-11-04	5	183026	False	0
6YzmhFSeCFmXnNzsF45X8H	Last Christmas	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Weihnachten 2022	2022-11-08	2	278173	False	0
187vKzghK5syrJilSDyarn	Half Of Me	Thomas Rhett,Riley Green	contemporary country,country,country road	4265987,483285	72,66	95	New Country Hits: October 2022	2022-11-02	8	183026	False	3
4p3lPn4rHg7dhTk4uOUmjE	Doja	$NOT,A$AP Rocky	hip hop,florida rap,east coast hip hop,aesthetic rap,underground hip hop,rap	1207670,11469213	72,80	136	Rap Hits 2022	2022-11-04	4	171453	True	2
41gafGG9VzSeR9S6Dy3w18	Beer Can’t Fix	Thomas Rhett,Jon Pardi	contemporary country,country,modern country rock,country road	4265987,1504308	72,70	182	Songs With Friends: Duets & More 2022	2022-11-04	5	209733	False	0
5LVbj1RmBGykAn4mJQ1Yoq	Santa Baby	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Santa Baby - Christmas 2022	2022-11-08	2	172706	False	0
0FPyfPjqxhTjg9KhYwxBYH	Feliz Navidad	Gwen Stefani,Mon Laferte	pop,latin alternative,post-teen pop,dance pop	5610323,4946527	71,71	95	XMAS 2022	2022-11-03	12	162680	False	3
3KRFx6L6yZyCNkgzQgtQi8	Santa Claus Is Coming To Town	Gwen Stefani	pop,post-teen pop,dance pop	5610323	71	95	Kerst Pop 2022	2022-10-30	15	177693	False	3
282evwkVjLMBtsA55Wn0up	Feliz Navidad	Gwen Stefani,Mon Laferte	pop,latin alternative,post-teen pop,dance pop	5610323,4946527	71,71	95	Santa Baby - Christmas 2022	2022-11-08	2	162680	False	0
1nVWjZpZ9GVoucyIv6wmwt	We Wish You A Merry Christmas	Weezer	rock,alternative rock,permanent wave,modern power pop,modern rock	2918358	72	95	Noël Rock 2022	2022-11-10	0	84973	False	0
48a55uhnsaX0YdYLZrrqC9	Closer	Saweetie,H.E.R.	trap queen,urban contemporary,pop,r&b,rap,cali rap,dance pop	1683594,5664008	71,74	133	Hits of 2022	2022-11-04	5	168873	True	0
3FGUuOWeIHC0f9y7KWOiP9	In the Stars	Benson Boone	pop	457201	71	128	Pop - Best of 2022	2022-11-04	2	216410	False	0
0DtSZ0BVRukuRfjYKKzWqz	Closer	Saweetie,H.E.R.	trap queen,urban contemporary,pop,r&b,rap,cali rap,dance pop	1683594,5664008	71,74	132	All Out 2022	2022-11-04	5	168873	True	0
0929Tl0BKVh0naZYDcMMcO	Closer	Saweetie,H.E.R.	trap queen,urban contemporary,pop,r&b,rap,cali rap,dance pop	1683594,5664008	71,74	134	Mood Boosters 2022	2022-11-04	7	168873	True	0
6PPfpPjva6t4fIrFDoTqLT	Closer	Saweetie,H.E.R.	trap queen,urban contemporary,pop,r&b,rap,cali rap,dance pop	1683594,5664008	71,74	128	Pop - Best of 2022	2022-11-04	2	168873	True	0
1E6aslFWltskKwQEcwou1t	Closer	Saweetie,H.E.R.	trap queen,urban contemporary,pop,r&b,rap,cali rap,dance pop	1683594,5664008	71,74	132	R&B - Best of 2022	2022-11-04	2	168873	True	0
2y2UFGLTFSnYpckQwnVv3L	You	Dan + Shay	pop,contemporary country,country,country road	2776834	71	134	hits 2022	2022-10-28	18	196253	False	0
2Dw6TVARiA2igZnf3Ir5oU	The Dark - 2022 Remaster	Meat Goat		14	18	183	Republik (2022 Remaster)	2008-06-01	25	326739	False	35
1Pqrtc05uEam5HO8aZP0NE	Get It Girl	Saweetie	trap queen,pop,rap,cali rap,dance pop	1683594	71	136	Rap Hits 2022	2022-11-04	4	165302	True	0
7yVfDd2mTUFlPaocKYKays	PARTIRE DA TE	Rkomi	italian hip hop,italian pop	1257227	71	90	Hello Autumn 2022	2022-10-26	11	221019	False	0
0GKYwhxUPyK10N8IQk8vav	Surviving the Game	Skillet	christian alternative rock,christian music,alternative metal,christian rock	4327474	70	181	Unstoppable - 2022 Rocks	2022-11-04	3	238870	False	0
6JB98QCYMmijQSJHYRw6vZ	PARTIRE DA TE	Rkomi	italian hip hop,italian pop	1257227	71	94	Autumn Mood 2022	2022-10-26	10	221019	False	1
0jXneVxiitQZsbtftH7HHJ	BAMBOLEO	Red Velvet	k-pop girl group,k-pop	7707752	70	183	‘The ReVe Festival 2022 - Feel My Rhythm’	2022-03-21	65	208346	False	58
2n7jEMF8Wv6spYREfNPoBD	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	95	Home for the Holidays 2022	2022-10-26	4	157800	False	0
64KBh1KOMRntoFRVbyqFzt	B.O.T.A. (Baddest of Them All) [Edit] - Radio Edit	Eliza Rose,Interplanetary Criminal	breaks,experimental house,house	21702,19242	70,70	134	hits 2022	2022-10-28	18	226626	False	3
78UHmEt4jnOGrsi0QchqTc	You Make It Feel Like Christmas	Gwen Stefani,Blake Shelton	post-teen pop,pop,contemporary country,country,country road,oklahoma country,dance pop	5610323,6721052	71,69	92	Christmas Greatest Hits 2022	2022-11-02	11	157800	False	0
2wLv2itl3XTqJebuLlnAgs	PARTIRE DA TE	Rkomi	italian hip hop,italian pop	1257227	71	94	Love Autumn 2022	2022-10-26	11	221019	False	3
4YSvLqSbQCqyO4EMv8L7tM	It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Kerst Pop 2022	2022-10-30	15	192420	False	0
67IdIcUK2pR49OX9uohcJ9	Who Else	Tion Wayne,Unknown T	uk drill,uk hip hop,london rap	695818,272167	71,61	136	Rap Hits 2022	2022-11-04	4	154285	True	0
3MeJ2pAUryNDvFG1cBiyIL	Wintertime	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noel jazz 2022	2022-11-04	4	228234	False	0
3jOtOqcCe5TZbWK76hQb4i	Wintertime	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas 2022	2022-11-01	11	228234	False	0
2M82u8LS3t7ISJD06ppwtg	I Dream Of Christmas	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas 2022	2022-11-01	11	203906	False	0
4i9SrIHS8tHfnrngNVc3kh	LUNA PIENA	Rkomi,Irama,Shablo	italian hip hop,italian pop,italian adult pop	1257227,1853184,45343	71,64,57	90	Hello Autumn 2022	2022-10-26	11	166983	True	5
2Ld6bNIqB22UxGFWUvRJSH	I Dream Of Christmas	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	XMAS 2022	2022-11-03	12	203906	False	0
6eIXBvmH1fZndhfFzOTzhm	This Feeling	Vintage Culture,Goodboys	brazilian edm,uk dance	1681909,42131	71,69	183	EDC Orlando 2022	2022-11-04	26	196440	False	14
7JOp8x6WsYqmTQPN5Bf7Ct	Blue Christmas	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	XMAS 2022	2022-11-03	12	204826	False	2
2U1RqMx3mmRoT2xX431CMN	It's Only Christmas Once A Year	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	XMAS 2022	2022-11-03	12	124226	False	1
5hQPfBloVe7MqzbzR1s6Xw	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Kerst Pop 2022	2022-10-30	15	200461	False	0
40p3oSvV9gogDfpvCVgfVe	It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas Morning 2022	2022-10-28	12	192420	False	1
5ltZL3ToWIU7dwIcQI0EO1	Winter Wonderland	Rod Stewart,Michael Bublé	canadian pop,adult standards,lounge,soft rock,mellow gold,jazz pop	3831232,5497287	71,75	95	Christmas 2022	2022-11-01	11	143226	False	1
6Fc1CFQnv0mOXWq20pDKZM	B.O.T.A. (Baddest of Them All)	Eliza Rose,Interplanetary Criminal	breaks,experimental house,house	21702,19242	70,70	134	FALL HITS 2022	2022-10-28	16	358266	False	7
328A5WumW5TkJhAwt8Mcil	Wintertime	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noël jazz 2022	2022-11-04	3	228234	False	0
6zf8B5s1oZeDjGrDaFpcGr	Bullet With Butterfly Wings - Remastered 2012	The Smashing Pumpkins	grunge,rock,alternative rock,permanent wave,pop rock,alternative metal,spacegrunge	4167522	71	94	Halloween Hits 2022	2022-10-28	33	257812	False	3
6wQmy26Qz0oAGP2YxYNnQ5	Winter Wonderland	Rod Stewart,Michael Bublé	canadian pop,adult standards,lounge,soft rock,mellow gold,jazz pop	3831232,5497287	71,75	95	Noel jazz 2022	2022-11-04	4	143226	False	0
5IfJNNResXTG3YPYqDVe6B	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas 2022	2022-11-01	11	200461	False	0
2Dc8Y3tehTt4IE1EERKAsk	Christmas Don't Be Late	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	XMAS 2022	2022-11-03	12	160293	False	0
3It1pHK0e7msLQ4tT6f0Bt	Christmas Don't Be Late	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas 2022	2022-11-01	11	160293	False	1
0Bbw3XMqD2AoTamAzNzTqT	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas Morning 2022	2022-10-28	12	200461	False	1
5sO3vU34mr3CwJaYVzhzpW	Deck The Halls	George Strait	contemporary country,country,country rock,country road	3458996	71	93	Country Christmas 2022	2022-11-07	3	119120	False	0
5VqhLDUC4rfRQhopiy1p8L	Christmas Don't Be Late	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noel jazz 2022	2022-11-04	4	160293	False	0
4tUUtS2Xei9olh9nE8r4o0	What Are You Doing New Year's Eve?	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	94	Christmas Hits 2022	2022-11-03	16	243901	False	2
1VS0Aj08mEkHnFfClqCjqc	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	XMAS 2022	2022-11-03	12	200461	False	2
5kRtt64PP3GzsNZsP8mOZM	It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noël jazz 2022	2022-11-04	3	192420	False	0
4ymrYQJYtxyoSwWjdsRbW9	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noël jazz 2022	2022-11-04	3	200461	False	0
1JgZcG4cgyrJjP75Ce4S89	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noel jazz 2022	2022-11-04	4	200461	False	1
7MJodFoKA7jdX6okoyuf10	It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Noel jazz 2022	2022-11-04	4	192420	False	0
3nVhgyAiev5Ax4qvI6xw90	O Christmas Tree	George Strait	contemporary country,country,country rock,country road	3458996	71	95	Weihnachten 2022	2022-11-08	2	147720	False	0
6BI7Dsocc10ts1KSVzW1b0	Let It Snow! Let It Snow! Let It Snow!	Rod Stewart,Dave Koz	jazz saxophone,smooth saxophone,soft rock,mellow gold,smooth jazz	3831232,90907	71,49	95	Noël Rock 2022	2022-11-10	0	169680	False	0
4twailX0KaGOcoLjuzK0UH	Christmas Cookies	George Strait	contemporary country,country,country rock,country road	3458996	71	93	Country Christmas 2022	2022-11-07	3	195560	False	0
0V5L1uSeo6W0TCUJO7aBQz	Christmastime	The Smashing Pumpkins	grunge,rock,alternative rock,permanent wave,pop rock,alternative metal,spacegrunge	4167522	71	95	Noël Rock 2022	2022-11-10	0	196723	False	0
1eRlhfcn1xtBeCcayadirV	君の声 (Your voice)	iKON	k-pop,k-pop boy group	3380880	60	182	iKON JAPAN TOUR 2022 [FLASHBACK] (Live)	2022-10-26	45	200986	False	50
28q9hJzNKo6m033MHNtFuK	I Love You So	The Walters	chicago indie	420490	70	134	hits 2022	2022-10-28	18	160239	False	1
254TfjrybiLX9hfUxm0ufK	Closer	Saweetie,H.E.R.	trap queen,urban contemporary,pop,r&b,rap,cali rap,dance pop	1683594,5664008	71,74	182	Hip Hop - Best of 2022	2022-11-04	4	168873	True	0
45te4DdL7cnQknYFbRBQyE	Take Me Home for Christmas	Dan + Shay	pop,contemporary country,country,country road	2776834	71	182	Weihnachtslieder 2022 - Bekannte Weihnachtslieder	2022-10-28	9	203880	False	0
7dGsgE7XUN6LDlEZxBTFtJ	Man With The Bag	Jessie J	pop,post-teen pop,dance pop,pop rap	10496983	70	95	Kerst Pop 2022	2022-10-30	15	163560	False	0
2jvtPT6VAssk2EPF57U9qU	Christmas Isn't Christmas	Dan + Shay	pop,contemporary country,country,country road	2776834	71	10	Everyday Is Christmas - Viral Songs 2022	2022-11-04	0	195066	False	0
4LWhHI7ciLZQstORWcwzMq	Officially Christmas	Dan + Shay	pop,contemporary country,country,country road	2776834	71	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	178386	False	0
5LTjqXpnRS4pDuzYshtSCt	Officially Christmas	Dan + Shay	pop,contemporary country,country,country road	2776834	71	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	178386	False	0
7n143c8QkVFytWsnWLaQUv	Man With The Bag	Jessie J	pop,post-teen pop,dance pop,pop rap	10496983	70	95	Christmas 2022	2022-11-01	11	163560	False	0
3YX9fD8D1OczY6iWPnWP4j	Man With The Bag	Jessie J	pop,post-teen pop,dance pop,pop rap	10496983	70	95	XMAS 2022	2022-11-03	12	163560	False	0
3lvZgaiY7V4BRl2JOZFMKn	Let There Be Peace	Carrie Underwood	country dawn,pop,oklahoma country,contemporary country,country	5458065	70	95	Kerst Pop 2022	2022-10-30	15	239054	False	0
56EwDtsjABoGcySfr5NMqt	Hallelujah	Carrie Underwood,John Legend	country dawn,urban contemporary,pop,oklahoma country,contemporary country,country,r&b,pop soul,neo soul	5458065,6298047	70,76	95	Kerst Pop 2022	2022-10-30	15	275099	False	0
0GKYwhxUPyK10N8IQk8vav	Surviving the Game	Skillet	christian alternative rock,christian music,alternative metal,christian rock	4327474	70	181	Unstoppable - 2022 Rocks	2022-11-04	3	238870	False	0
4M20dKM1yheKlT2nkin5iN	Joyful, Joyful, We Adore Thee	Carrie Underwood	country dawn,pop,oklahoma country,contemporary country,country	5458065	70	95	Kerst Pop 2022	2022-10-30	15	235834	False	0
011pn1cBPulh87qjE3tMvM	Little Saint Nick - 1991 Remix	The Beach Boys	rock,psychedelic rock,brill building pop,sunshine pop,classic rock,baroque pop	3861579	70	95	Kerst Pop 2022	2022-10-30	15	118840	False	0
3axXyaqsW1Fbd17fqACRXr	We Need A Little Christmas	Glee Cast	hollywood,post-teen pop,glee club	1488913	70	183	Natal 2022	2022-10-28	13	164480	False	1
1i4UjI5lP8rreUpapRMtsj	Christmas Glow	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas Holidays Jazz 2022	2022-11-10	0	165197	False	0
1pLP1kkGmZ7IFXV9FmuguN	Twelve Variations on “Ein Mädchen oder Weibchen”, Op. 66 - 2022 remix	Ludwig van Beethoven,Yegor Dyachkov,Jean Saulnier	german romanticism,early romantic era,classical,classical era	4548245,23,34	70,15,15	182	Beethoven: Intégrale des Sonates et Variations pour violoncelle et piano	2022-10-28	17	603546	False	5
4Svdx8H94d817TyIXnksiP	Christmas Calling (Jolly Jones)	Norah Jones	contemporary vocal jazz,neo mellow,jazz pop	2860177	71	95	Christmas Holidays Jazz 2022	2022-11-10	0	200461	False	0
7AeZjmLO9BbiLii3vczLdL	Hallelujah	Carrie Underwood,John Legend	country dawn,urban contemporary,pop,oklahoma country,contemporary country,country,r&b,pop soul,neo soul	5458065,6298047	70,76	93	Country Christmas 2022	2022-11-07	3	275099	False	1
6neWrHT1UfyAQbcHGlNhjI	Little Saint Nick - 1991 Remix	The Beach Boys	rock,psychedelic rock,brill building pop,sunshine pop,classic rock,baroque pop	3861579	70	95	Hits Noël 2022	2022-10-27	5	118840	False	0
6bPT1dlfuTseXQgBHRoNJ5	Sweet Home Alabama	Lynyrd Skynyrd	southern rock,rock,country rock,blues rock,album rock,classic rock,mellow gold,hard rock	4321006	70	94	Halloween Hits 2022	2022-10-28	33	285373	False	2
3ZRyef4DyMoxt0TFG0U2db	B.O.T.A. (Baddest of Them All)	Eliza Rose,Interplanetary Criminal	breaks,experimental house,house	21702,19242	70,70	128	Pop - Best of 2022	2022-11-04	2	358266	False	0
6MulwOsU3fq5QW3DP8UvKz	B.O.T.A. (Baddest of Them All) [Edit] - Radio Edit	Eliza Rose,Interplanetary Criminal	breaks,experimental house,house	21702,19242	70,70	182	TikTok Viral Hits November 2022	2022-11-04	12	226626	False	0
2hVtGxaxIMbDh6lHK7s5rV	IFTK	Tion Wayne,La Roux	alternative dance,electropop,london rap,neo-synthpop,dance pop	695818,625357	71,63	182	Hip Hop - Best of 2022	2022-11-04	4	190684	True	0
51UjME3yXC4GPAmHhdO193	Little Saint Nick - 1991 Remix	The Beach Boys	rock,psychedelic rock,brill building pop,sunshine pop,classic rock,baroque pop	3861579	70	95	Hits Noel 2022	2022-10-27	20	118840	False	1
4AtpI7APQLAMO48fATwT38	Joyful, Joyful, We Adore Thee	Carrie Underwood	country dawn,pop,oklahoma country,contemporary country,country	5458065	70	95	Christmas Morning 2022	2022-10-28	12	235834	False	1
2MtSTwZ3KJfVgMr44Uwsxx	Diablo	Beret,Estopa	spanish hip hop,latin pop,spanish pop,rumba	2692025,1601884	70,68	181	Èxitos España 2022	2022-10-28	22	164669	False	8
1r8AdwujXIECMYUy7gzROz	Have Yourself a Merry Little Christmas	Dan + Shay	pop,contemporary country,country,country road	2776834	71	182	Weihnachtslieder 2022 - Bekannte Weihnachtslieder	2022-10-28	9	151866	False	1
